"Life Hardship","Warmth","Competence","Pity","SES_low","Social Pain","Accommodation","Projected Grade"
1,0.0793698833514156,-0.0634902712840678,0.251994202110812,NA,-0.121994632593068,-0.197123278388454,-0.14165489748186
0.0793698833514156,1,0.538157799107254,0.379120047510742,NA,0.182936090301779,0.25270691759684,0.139110656863408
-0.0634902712840678,0.538157799107254,1,0.270322746183598,NA,0.118409613780271,0.126804942049751,0.21013924679078
0.251994202110812,0.379120047510742,0.270322746183598,1,NA,0.218329437351987,0.164518967772603,-0.143335216546836
NA,NA,NA,NA,1,NA,NA,NA
-0.121994632593068,0.182936090301779,0.118409613780271,0.218329437351987,NA,1,0.251615293822945,0.169934722906447
-0.197123278388454,0.25270691759684,0.126804942049751,0.164518967772603,NA,0.251615293822945,1,0.00605638717640507
-0.14165489748186,0.139110656863408,0.21013924679078,-0.143335216546836,NA,0.169934722906447,0.00605638717640507,1
